#Frame_Number,qw,qx,qy,qz,tx,ty,tz,vx,vy,vz
480,-0.16550733,-0.09367504,-0.4970961,0.8465978,0.6493063,-16.259422,-24.758865,0.0,0.0,0.0
481,-0.16916877,-0.09793288,-0.501171,0.84298205,0.9828958,-15.33024,-24.918047,0.0,0.0,0.0
482,-0.17265165,-0.10304212,-0.5072357,0.83802485,1.3097746,-14.399369,-25.081234,0.0,0.0,0.0
483,-0.17458753,-0.107576616,-0.5117996,0.8342707,1.6233503,-13.465993,-25.255814,0.0,0.0,0.0
484,-0.09922846,0.41213417,0.7570923,0.49710202,2.5919807,-13.683936,-25.375208,0.0,0.0,0.0
485,0.518163,-0.46134305,-0.14268132,0.705912,3.027991,-14.583199,-25.41016,0.0,0.0,0.0
486,0.5186917,-0.44691342,-0.15372558,0.71245754,2.9424412,-15.399225,-24.83851,0.0,0.0,0.0
487,0.5240969,-0.4434057,-0.15501028,0.7104123,2.1205463,-14.831705,-24.789421,0.0,0.0,0.0
488,0.7048332,0.6365955,-0.25769356,-0.17762429,1.2649616,-15.18091,-24.407282,0.0,0.0,0.0
489,0.7100957,0.6317519,-0.25648186,-0.17570059,0.81460965,-15.912056,-23.894827,0.0,0.0,0.0
490,0.7145129,0.6304041,-0.25083366,-0.17071736,0.52694803,-16.782047,-23.494371,0.0,0.0,0.0
491,0.69183785,-0.63509387,0.33692378,0.067071415,-0.32221067,-16.301405,-23.275484,0.0,0.0,0.0
492,0.69204926,-0.63654363,0.3339117,0.06620425,-1.1570386,-16.114616,-22.757631,0.0,0.0,0.0
493,0.6897931,-0.6364643,0.34052458,0.056050424,-2.0179756,-15.638534,-22.578379,0.0,0.0,0.0
494,0.68897396,-0.6383205,0.33948267,0.051119994,-2.749052,-15.229577,-22.032227,0.0,0.0,0.0
495,0.6852723,-0.6384859,0.34796074,0.040754765,-2.018571,-14.617017,-22.334166,0.0,0.0,0.0
496,0.68642026,-0.6382075,0.34674624,0.03585365,-2.5574002,-14.12578,-21.649805,0.0,0.0,0.0
497,0.67595595,-0.64323884,0.35879987,0.024288673,-3.2847345,-14.661461,-21.220816,0.0,0.0,0.0
498,0.66573435,-0.6498189,0.36671185,0.007459017,-2.8128035,-13.943727,-21.732811,0.0,0.0,0.0
499,0.6568313,-0.65451753,0.37439469,-0.0028332968,-3.5471678,-14.204111,-21.105988,0.0,0.0,0.0
500,-0.64364994,0.6651198,-0.37831837,0.0143374,-2.888641,-13.634991,-21.598373,0.0,0.0,0.0
501,-0.6317311,0.6753125,-0.37985426,0.024073934,-2.5215974,-12.718466,-21.757315,0.0,0.0,0.0
502,-0.6227125,0.681198,-0.3832638,0.036156394,-2.077595,-11.850672,-21.980463,0.0,0.0,0.0
503,-0.61706245,0.6838655,-0.38677245,0.04437366,-2.8280845,-11.353475,-21.545078,0.0,0.0,0.0
504,0.6455187,0.70456207,0.19842784,-0.21800062,-3.6245263,-11.032387,-21.03265,0.0,0.0,0.0
505,0.6454956,0.70488864,0.20721544,-0.20863654,-2.8869865,-11.507204,-21.512842,0.0,0.0,0.0
506,0.64696217,0.7041718,0.21387814,-0.19959502,-2.1600494,-12.06767,-21.90963,0.0,0.0,0.0
507,0.64906555,0.70216733,0.2220392,-0.1907186,-2.1559904,-11.068178,-21.877974,0.0,0.0,0.0
508,0.65091497,0.7000287,0.22730659,-0.18601413,-2.0845008,-10.07074,-21.88038,0.0,0.0,0.0
509,0.25656763,-0.5658007,0.61095977,-0.490684,-2.6336625,-9.283951,-21.598627,0.0,0.0,0.0
510,0.6495995,0.6968893,0.17101683,-0.25123507,-3.1074357,-8.446706,-21.325571,0.0,0.0,0.0
511,0.65227526,0.69387543,0.16938166,-0.2537396,-3.9415312,-8.078531,-20.9148,0.0,0.0,0.0
512,0.6548605,0.69154704,0.16468725,-0.25651217,-4.725218,-7.5846186,-20.538126,0.0,0.0,0.0
513,0.65662146,0.68858886,0.16010323,-0.2627938,-5.589356,-7.233038,-20.178047,0.0,0.0,0.0
514,0.6601196,0.6850841,0.15574658,-0.2657911,-6.4160357,-6.8203974,-19.795519,0.0,0.0,0.0
515,0.6643294,0.68187135,0.14984123,-0.26695603,-6.8322234,-5.939505,-19.570093,0.0,0.0,0.0
516,0.66704094,0.67830783,0.13777569,-0.2756316,-7.6784306,-5.5960345,-19.16271,0.0,0.0,0.0
517,0.14266185,-0.4884665,0.6882506,-0.51706785,-7.3782496,-6.522562,-19.389513,0.0,0.0,0.0
518,0.5873132,0.5761012,-0.13017069,-0.5533771,-7.302225,-5.5313683,-19.281086,0.0,0.0,0.0
519,-0.09073874,-0.1753417,0.8537732,-0.4817605,-7.7849746,-6.3959603,-19.420494,0.0,0.0,0.0
520,-0.10782806,-0.16558607,0.44999436,0.8708958,-6.8300047,-6.1074004,-19.489521,0.0,0.0,0.0
521,-0.1006265,-0.16170348,0.4515544,0.87167937,-5.910715,-5.737197,-19.623146,0.0,0.0,0.0
522,-0.09248666,-0.15401067,0.45103115,0.8742413,-5.1384377,-5.1101236,-19.52133,0.0,0.0,0.0
523,-0.09624688,-0.15633944,0.44958147,0.87416875,-4.1427717,-5.0871096,-19.611433,0.0,0.0,0.0
524,-0.1021172,-0.15328015,0.44923037,0.874225,-3.7593875,-5.8541627,-20.12587,0.0,0.0,0.0
525,-0.11527124,-0.15154836,0.44874707,0.87313896,-3.3614001,-6.609763,-20.646135,0.0,0.0,0.0
526,-0.12440893,-0.1524332,0.45252666,0.8697736,-2.955699,-7.369116,-21.154848,0.0,0.0,0.0
527,-0.1319331,-0.15475388,0.46019647,0.864213,-2.627985,-8.162582,-21.667698,0.0,0.0,0.0
528,-0.1370737,-0.15705515,0.46735388,0.85914195,-2.8314652,-7.329899,-21.152689,0.0,0.0,0.0
529,-0.1438164,-0.15987135,0.47057882,0.85575324,-2.1707797,-6.5803413,-21.111969,0.0,0.0,0.0
530,-0.14730065,-0.15504241,0.47535533,0.85340595,-1.3715776,-6.323686,-20.568459,0.0,0.0,0.0
531,0.7683179,-0.4359695,0.43124393,-0.18343094,-1.103586,-5.4878063,-20.089413,0.0,0.0,0.0
532,0.77520037,-0.42837977,0.43050188,-0.17384835,-1.7326897,-4.9731407,-19.506876,0.0,0.0,0.0
533,0.7779664,-0.41943488,0.43588194,-0.16985172,-2.1586282,-5.6722145,-20.081223,0.0,0.0,0.0
534,0.78336567,-0.39838716,0.44674587,-0.16746359,-1.5917158,-6.2254977,-19.470903,0.0,0.0,0.0
535,0.7870408,-0.39203018,0.4490281,-0.15891148,-2.383939,-5.6197624,-19.396965,0.0,0.0,0.0
536,0.79022855,-0.38401592,0.4525117,-0.15265568,-3.0519202,-4.8844085,-19.282703,0.0,0.0,0.0
537,0.7933186,-0.37845063,0.45240435,-0.15083428,-3.5825028,-4.0372887,-19.253214,0.0,0.0,0.0
538,0.7959514,-0.3677701,0.4559085,-0.15281977,-2.6793866,-4.3284016,-18.937567,0.0,0.0,0.0
539,-0.47219953,-0.19688281,0.78436416,0.3507672,-2.725084,-3.3295903,-18.920574,0.0,0.0,0.0
540,-0.4757121,-0.20190902,0.78394425,0.34403804,-3.3168528,-2.6108718,-19.285612,0.0,0.0,0.0
541,-0.472497,-0.21322122,0.78254884,0.3448196,-2.6047902,-3.232607,-18.959404,0.0,0.0,0.0
542,-0.4753314,-0.21845976,0.7806198,0.34200597,-3.5419493,-2.8837378,-18.964132,0.0,0.0,0.0
543,0.73205316,0.2791902,0.6030202,-0.15005875,-3.244995,-2.0851707,-18.440577,0.0,0.0,0.0
544,0.72737586,0.27482522,0.6104555,-0.1507963,-4.039298,-1.529127,-18.685318,0.0,0.0,0.0
545,0.7256146,0.2713582,0.6136468,-0.15259677,-4.871388,-1.3778669,-19.218935,0.0,0.0,0.0
546,0.7222354,0.26991707,0.6183697,-0.1521175,-3.9992805,-1.1949865,-18.765081,0.0,0.0,0.0
547,0.7187176,0.2734165,0.62070704,-0.1530071,-4.5178537,-2.0309255,-18.944769,0.0,0.0,0.0
548,0.7154926,0.27107477,0.6254236,-0.15308179,-5.298449,-1.6069725,-19.404045,0.0,0.0,0.0
549,0.6868432,-0.35274923,-0.63464075,-0.0323349,-4.7489104,-0.7827695,-19.540781,0.0,0.0,0.0
550,0.6879376,-0.3550375,-0.63166517,-0.041101493,-4.029026,-0.09068549,-19.593565,0.0,0.0,0.0
551,0.6918437,-0.35334936,-0.6280955,-0.044637844,-4.6999717,0.5335503,-19.993767,0.0,0.0,0.0
552,0.69185597,-0.35347643,-0.6275937,-0.050158612,-5.347845,1.1520021,-20.438488,0.0,0.0,0.0
553,0.6904174,-0.34978405,-0.6311215,-0.051580697,-6.044178,1.7874123,-20.772217,0.0,0.0,0.0
554,0.69129926,-0.34625238,-0.6316144,-0.05725248,-5.5867577,2.6502247,-20.556992,0.0,0.0,0.0
555,0.69125956,-0.34593254,-0.6318788,-0.056745768,-5.0024185,1.8686128,-20.338747,0.0,0.0,0.0
556,0.72048473,0.35348973,0.59637177,0.016955206,-4.4816904,2.719192,-20.265554,0.0,0.0,0.0
557,0.7176127,0.3537074,0.59983814,0.0108327335,-3.5991929,2.3321981,-19.998285,0.0,0.0,0.0
558,0.7150647,0.35327482,0.6031722,0.0079216175,-4.4778986,2.5706973,-20.411798,0.0,0.0,0.0
559,0.71172,0.35003182,0.6090374,0.0024226133,-3.5310335,2.2490702,-20.410479,0.0,0.0,0.0
560,0.7085599,0.3490019,0.6133011,-0.0015102653,-2.6285994,1.9203357,-20.132008,0.0,0.0,0.0
561,0.70575124,0.34737852,0.6174255,-0.005394364,-3.553129,2.2224376,-20.364342,0.0,0.0,0.0
562,0.7054332,0.34721726,0.6177812,-0.012270967,-2.7167997,1.6787024,-20.434376,0.0,0.0,0.0
563,0.70504594,0.34998438,0.61654025,-0.017298833,-3.6559434,1.9931538,-20.572685,0.0,0.0,0.0
564,0.70564526,0.3533251,0.61384356,-0.020547548,-2.6690624,1.8373743,-20.615086,0.0,0.0,0.0
565,0.7066543,0.35666484,0.61072236,-0.0211675,-1.8399408,1.4802489,-21.045221,0.0,0.0,0.0
566,0.70925814,0.35876414,0.60634315,-0.024272736,-2.6349523,1.0286076,-20.640282,0.0,0.0,0.0
567,0.7113742,0.3603185,0.60264856,-0.030527929,-1.6992152,0.7078929,-20.493526,0.0,0.0,0.0
568,0.7141555,0.3610794,0.5986359,-0.035193782,-0.769752,0.36542156,-20.356373,0.0,0.0,0.0
569,-0.45647594,0.8649925,0.015980888,-0.20775533,-1.4277464,0.039259944,-19.677652,0.0,0.0,0.0
570,-0.45836875,0.8630581,0.019893242,-0.21126543,-1.7575327,0.6511579,-20.396557,0.0,0.0,0.0
571,-0.46121818,0.86052907,0.022662992,-0.21506724,-2.0338764,1.2636753,-21.137135,0.0,0.0,0.0
572,-0.46243152,0.85882485,0.025672056,-0.21890154,-2.3278337,1.8848923,-21.86355,0.0,0.0,0.0
573,0.8351255,0.3404696,-0.0106785325,-0.4318933,-3.216985,2.1603093,-21.498098,0.0,0.0,0.0
574,0.83302075,0.34325454,-0.009552437,-0.43377584,-3.855067,2.9279044,-21.437693,0.0,0.0,0.0
575,0.83228266,0.3425815,-0.011046065,-0.43568504,-3.7626474,3.4217498,-22.302317,0.0,0.0,0.0
576,0.8303473,0.34178877,-0.010498847,-0.43999267,-4.2420273,4.29932,-22.294245,0.0,0.0,0.0
577,0.82703084,0.33871174,-0.0145191355,-0.44842342,-5.1147146,4.3582673,-21.809538,0.0,0.0,0.0
578,0.8241759,0.3349775,-0.017908089,-0.45629314,-5.416353,4.3414054,-20.856264,0.0,0.0,0.0
579,0.8219434,0.33077505,-0.024908753,-0.46300802,-6.0913243,4.1951966,-20.13305,0.0,0.0,0.0
580,0.8202671,0.32673582,-0.027839864,-0.46864763,-6.784397,4.1335206,-19.414827,0.0,0.0,0.0
581,0.82056373,0.32068992,-0.02778731,-0.47229332,-7.0740604,3.8389974,-18.504139,0.0,0.0,0.0
582,0.81903523,0.31263453,-0.033598494,-0.47990838,-6.9406505,4.1457314,-19.446539,0.0,0.0,0.0
583,0.8142993,0.30837592,-0.040790725,-0.49005824,-7.250901,3.8306756,-18.549608,0.0,0.0,0.0
584,0.8114491,0.30463403,-0.04617188,-0.4966051,-7.5680037,3.3921385,-17.708696,0.0,0.0,0.0
585,0.8101409,0.3048295,-0.048208605,-0.4984241,-7.777146,4.3555503,-17.541073,0.0,0.0,0.0
586,0.80749005,0.30959183,-0.052428134,-0.4993636,-8.127934,3.595151,-18.087645,0.0,0.0,0.0
587,0.80290496,0.32091826,-0.03684143,-0.50099677,-7.7824936,2.701078,-18.372784,0.0,0.0,0.0
588,0.8045187,0.31122956,-0.03911272,-0.50433725,-7.2692623,3.4888897,-18.032276,0.0,0.0,0.0
589,0.80547863,0.30238184,-0.0430938,-0.5078507,-7.619885,3.034782,-17.21322,0.0,0.0,0.0
590,0.8042888,0.295265,-0.048749905,-0.51338243,-7.277127,3.297231,-18.11524,0.0,0.0,0.0
591,0.80008835,0.30446467,-0.04581561,-0.5148406,-7.2430096,2.4033997,-18.562344,0.0,0.0,0.0
592,0.7992101,0.30029276,-0.05269486,-0.51798725,-6.9321356,2.5631142,-19.49928,0.0,0.0,0.0
593,0.7982291,0.29651448,-0.058038812,-0.521096,-6.615138,2.7988136,-20.417952,0.0,0.0,0.0
594,0.7971965,0.2927454,-0.06097432,-0.5244616,-6.8528986,2.7098575,-19.45071,0.0,0.0,0.0
595,0.798235,0.28847674,-0.06252227,-0.52506477,-7.2221107,2.3860893,-18.579586,0.0,0.0,0.0
596,0.7976351,0.29555288,-0.06159902,-0.5221421,-7.6967735,1.7610847,-19.199316,0.0,0.0,0.0
597,0.79785717,0.2957583,-0.059988987,-0.52187383,-8.078485,1.3689941,-18.36232,0.0,0.0,0.0
598,0.7979064,0.29671487,-0.059192974,-0.5213462,-8.398942,1.0095633,-17.485897,0.0,0.0,0.0
599,0.796797,0.29791456,-0.060771216,-0.52217656,-8.043297,1.4793134,-16.677904,0.0,0.0,0.0
600,0.7988594,0.2877833,-0.06267697,-0.5244769,-7.523196,2.221562,-16.255339,0.0,0.0,0.0
601,0.80091363,0.28962362,-0.06521584,-0.5200023,-7.945523,1.8089699,-15.44824,0.0,0.0,0.0
602,0.8021586,0.2891482,-0.06988834,-0.51773596,-8.323302,1.5233198,-14.56751,0.0,0.0,0.0
603,0.8032524,0.30173087,-0.077265024,-0.5077146,-8.838943,0.9306948,-15.186307,0.0,0.0,0.0
604,0.20772244,0.09005163,0.9439063,0.24038094,-8.38141,1.5917791,-14.591639,0.0,0.0,0.0
605,0.20567602,0.0994506,0.94285136,0.24256596,-8.86107,1.0047905,-13.939434,0.0,0.0,0.0
606,0.20473823,0.10765975,0.9428214,0.23995735,-8.555404,1.6820283,-13.270167,0.0,0.0,0.0
607,0.20248301,0.12024148,0.94187665,0.23960589,-8.244081,2.121516,-14.11274,0.0,0.0,0.0
608,0.19870694,0.13367511,0.9406003,0.24066086,-7.8845897,2.4923525,-14.969038,0.0,0.0,0.0
609,0.7889767,0.564644,-0.23794653,-0.04554492,-7.894484,3.1387632,-14.206112,0.0,0.0,0.0
610,0.7861941,0.565751,-0.2462551,-0.034396198,-8.335924,2.2764792,-13.957923,0.0,0.0,0.0
611,0.78619957,0.5634008,-0.2522602,-0.028889513,-7.797402,3.0010443,-14.388039,0.0,0.0,0.0
612,0.7866991,0.56064594,-0.25756195,-0.021034831,-7.474887,3.9449387,-14.316989,0.0,0.0,0.0
613,0.7869871,0.55820894,-0.26240093,-0.014136098,-8.107464,3.2018943,-14.098513,0.0,0.0,0.0
614,0.7816649,0.5661427,-0.2615848,-0.0074746646,-7.764223,2.4883125,-14.70924,0.0,0.0,0.0
615,0.7835249,0.56116045,-0.2667901,-0.0032789272,-8.176217,1.5807506,-14.62804,0.0,0.0,0.0
616,0.78518355,0.5553819,-0.27389693,0.004273519,-8.566478,0.66266423,-14.558656,0.0,0.0,0.0
617,0.7876716,0.5497962,-0.2778102,0.010908883,-8.994156,-0.23613106,-14.462433,0.0,0.0,0.0
618,0.7881848,0.5469253,-0.28171772,0.016506521,-9.431131,-1.1278148,-14.344312,0.0,0.0,0.0
619,0.7876794,0.5445265,-0.28720212,0.023811413,-9.851084,-2.0312376,-14.257894,0.0,0.0,0.0
620,0.789634,0.5393668,-0.2911797,0.027858024,-9.403314,-1.2715799,-14.72951,0.0,0.0,0.0
621,0.79086435,0.5350805,-0.2952905,0.032031022,-9.70342,-2.2004995,-14.512611,0.0,0.0,0.0
622,0.78726673,0.53768665,-0.29992437,0.033904683,-9.7006855,-2.8600194,-15.264294,0.0,0.0,0.0
623,0.7814521,0.5423949,-0.30653155,0.034334447,-9.918396,-3.2625406,-16.153439,0.0,0.0,0.0
624,0.7829346,0.53822017,-0.31007883,0.034403443,-10.328076,-4.170413,-16.064386,0.0,0.0,0.0
625,0.19923197,0.23307286,0.928249,0.21056455,-10.352272,-3.485815,-15.335867,0.0,0.0,0.0
626,0.1984422,0.23670276,0.9259361,0.21733576,-9.938921,-3.325973,-16.2323,0.0,0.0,0.0
627,0.19902049,0.2364741,0.92288184,0.22969542,-9.615269,-2.798447,-17.01777,0.0,0.0,0.0
628,0.19645256,0.23383823,0.92216015,0.23737457,-9.185123,-2.6551604,-17.909088,0.0,0.0,0.0
629,0.19475716,0.23086953,0.9214152,0.2444646,-8.75875,-2.5467834,-18.80712,0.0,0.0,0.0
630,0.19296467,0.22828194,0.92039746,0.25203285,-8.343916,-2.419504,-19.708069,0.0,0.0,0.0
631,0.19415618,0.22008905,0.9210974,0.25581983,-7.9258003,-2.241393,-20.598831,0.0,0.0,0.0
632,0.19782977,0.21311638,0.9222326,0.2548172,-7.495616,-2.0894475,-21.488693,0.0,0.0,0.0
633,0.1993036,0.207608,0.9230285,0.25533378,-7.0735607,-1.9334116,-22.381735,0.0,0.0,0.0
634,0.20101362,0.20180234,0.9234486,0.25712243,-6.664783,-1.8000625,-23.284573,0.0,0.0,0.0
635,0.20417131,0.19637537,0.9232395,0.2595758,-6.2344246,-1.6116768,-24.167355,0.0,0.0,0.0
636,0.21126248,0.19355123,0.92284113,0.25743017,-5.776132,-1.3468919,-25.015799,0.0,0.0,0.0
637,0.21732487,0.19347815,0.92125946,0.2581029,-6.0880985,-1.8310672,-24.198332,0.0,0.0,0.0
638,0.22093378,0.19150491,0.9198646,0.26146364,-5.7008905,-1.7066904,-25.111897,0.0,0.0,0.0
639,0.21976244,0.19072433,0.9188711,0.26646683,-5.2732573,-1.492931,-25.990211,0.0,0.0,0.0
640,0.2134892,0.1893056,0.9179848,0.27548084,-4.865438,-1.3570786,-26.89311,0.0,0.0,0.0
641,0.20977218,0.19076538,0.915619,0.28503686,-4.514221,-0.8842144,-27.701223,0.0,0.0,0.0
642,0.2028902,0.18810536,0.91619956,0.28987986,-4.951613,-1.1708224,-26.848848,0.0,0.0,0.0
643,0.18845393,0.19405024,0.9174848,0.29163542,-5.3287005,-1.5427116,-26.000612,0.0,0.0,0.0
644,0.1837599,0.19745995,0.9163489,0.29588273,-5.853675,-1.8806239,-25.219448,0.0,0.0,0.0
645,0.18712743,0.19443849,0.9140578,0.30277944,-5.4208155,-1.6624115,-26.0941,0.0,0.0,0.0
646,0.18360922,0.20124067,0.91094404,0.30979156,-4.902686,-1.3521124,-26.89113,0.0,0.0,0.0
647,0.18111297,0.2100704,0.906582,0.31808436,-5.390069,-1.7165232,-26.097618,0.0,0.0,0.0
648,0.18372875,0.21195361,0.9032843,0.3246488,-4.9544787,-1.5127951,-26.974405,0.0,0.0,0.0
649,0.17988226,0.21671,0.9001602,0.3322511,-5.420956,-1.7379286,-26.119001,0.0,0.0,0.0
650,0.1725038,0.22154103,0.8963598,0.34307593,-5.011477,-1.6196735,-27.023624,0.0,0.0,0.0
651,0.16696754,0.22530176,0.89166296,0.35538444,-5.4573545,-1.7972342,-26.146318,0.0,0.0,0.0
652,0.16000657,0.23130986,0.88632435,0.36786252,-5.902001,-1.9948257,-25.272678,0.0,0.0,0.0
653,0.15494962,0.23497464,0.8815135,0.379093,-6.353405,-2.194485,-24.402983,0.0,0.0,0.0
654,0.13649301,0.24034616,0.8894331,0.3640222,-7.106694,-2.6991398,-24.82474,0.0,0.0,0.0
655,0.14222518,0.24012725,0.88467103,0.37345418,-7.0517864,-2.335004,-23.895014,0.0,0.0,0.0
656,0.17233698,0.23396389,0.8695551,0.39929286,-6.201949,-2.0313632,-23.464224,0.0,0.0,0.0
657,0.1726409,0.23344934,0.8716925,0.39477682,-6.4675593,-2.889525,-23.903553,0.0,0.0,0.0
658,0.1705543,0.23573029,0.8692609,0.3996598,-5.823426,-2.751463,-24.655905,0.0,0.0,0.0
659,0.17107101,0.23789936,0.8664626,0.40420434,-6.3559284,-3.3291452,-24.037256,0.0,0.0,0.0
660,0.1686833,0.23915927,0.8653107,0.4069227,-6.871136,-3.4824257,-23.19401,0.0,0.0,0.0
661,0.17745142,0.23494674,0.856859,0.42320636,-6.325759,-2.9394293,-22.555481,0.0,0.0,0.0
662,0.18186598,0.23856333,0.8555559,0.42194366,-6.556937,-3.3168771,-21.658772,0.0,0.0,0.0
663,0.18319635,0.24301773,0.85498226,0.41998428,-7.2093296,-3.5559976,-20.939602,0.0,0.0,0.0
664,0.18500678,0.24575202,0.852705,0.42222345,-7.980408,-3.7403154,-20.330122,0.0,0.0,0.0
665,0.18709831,0.24992944,0.8503381,0.4236208,-8.682172,-3.99351,-19.664225,0.0,0.0,0.0
666,0.19060497,0.25414887,0.84992415,0.4203653,-9.296757,-4.244124,-18.916243,0.0,0.0,0.0
667,0.19255431,0.25963646,0.8510485,0.4137972,-9.963229,-4.4263487,-18.193325,0.0,0.0,0.0
668,0.1944129,0.26424462,0.85160494,0.40883663,-10.616454,-4.6838355,-17.481287,0.0,0.0,0.0
669,-0.039661676,0.6657368,-0.4730263,0.57573223,-9.792735,-4.6274033,-18.04547,0.0,0.0,0.0
670,-0.044175763,0.6667131,-0.47094393,0.5759809,-8.903531,-4.6631074,-18.501585,0.0,0.0,0.0
671,-0.047515694,0.6694195,-0.46763346,0.57527274,-9.729158,-4.605695,-17.940298,0.0,0.0,0.0
672,-0.049996566,0.67182064,-0.4654636,0.57402176,-9.1804905,-4.3438797,-18.734285,0.0,0.0,0.0
673,-0.053564467,0.67167044,-0.4655347,0.573818,-8.33711,-4.3772974,-19.270563,0.0,0.0,0.0
674,-0.057412583,0.6736115,-0.4634524,0.5728553,-9.20169,-4.2419786,-18.78663,0.0,0.0,0.0
675,-0.15052976,0.3297518,0.88129205,0.30319768,-8.638348,-4.101563,-19.600836,0.0,0.0,0.0
676,-0.148685,0.330076,0.8834892,0.29730365,-9.049578,-3.7265065,-20.431633,0.0,0.0,0.0
677,-0.14682497,0.3287637,0.8867313,0.28993857,-8.812557,-4.0926423,-19.531761,0.0,0.0,0.0
678,-0.14369601,0.32525072,0.8910164,0.28222898,-8.559285,-4.468275,-18.640272,0.0,0.0,0.0
679,-0.14311329,0.32229793,0.8947345,0.27403057,-8.318787,-4.7019534,-17.698172,0.0,0.0,0.0
680,0.98223174,-0.05460909,0.14851812,0.10090093,-8.063634,-3.7520034,-17.517916,0.0,0.0,0.0
681,0.9835967,-0.046050724,0.14604363,0.09533165,-8.4316845,-3.5282755,-18.420403,0.0,0.0,0.0
682,0.98492694,-0.039049942,0.14270782,0.089602105,-8.070751,-3.584333,-17.489498,0.0,0.0,0.0
683,0.9857001,-0.032706473,0.1414762,0.085499525,-8.252922,-2.614467,-17.327713,0.0,0.0,0.0
684,0.9864644,-0.023445217,0.14073177,0.08082669,-7.654811,-2.5842178,-16.52687,0.0,0.0,0.0
685,0.9876198,-0.014451838,0.13792467,0.073314875,-7.2664156,-2.7615714,-15.622606,0.0,0.0,0.0
686,0.98894125,-0.0032332556,0.13352427,0.064466745,-6.9281516,-2.798597,-14.682284,0.0,0.0,0.0
687,0.9894982,0.008178076,0.13214147,0.058009166,-7.428508,-2.6937773,-15.541736,0.0,0.0,0.0
688,0.98972625,0.016176607,0.13140947,0.053961255,-7.788594,-2.480388,-16.449923,0.0,0.0,0.0
689,-0.002550158,0.9590004,0.011684678,-0.2831522,-8.697823,-2.547777,-16.039116,0.0,0.0,0.0
690,-0.0061963457,0.9608996,0.011885096,-0.27657253,-8.273977,-2.80532,-15.170769,0.0,0.0,0.0
691,-0.014821346,0.9617012,0.014730728,-0.2733022,-7.861728,-2.930334,-14.268315,0.0,0.0,0.0
692,-0.025031436,0.9603187,0.020088179,-0.27705222,-7.445695,-3.1159348,-13.378109,0.0,0.0,0.0
693,-0.044821855,0.9580679,0.020455457,-0.2822738,-7.4514036,-2.118329,-13.30918,0.0,0.0,0.0
694,-0.058476865,0.95672506,0.01982878,-0.28436664,-6.965048,-2.4366636,-12.495472,0.0,0.0,0.0
695,-0.06871969,0.9559084,0.017891834,-0.28495005,-7.423612,-1.8465792,-13.159941,0.0,0.0,0.0
696,-0.07835616,0.95619655,0.011317649,-0.28181615,-6.900031,-2.0281534,-12.3275385,0.0,0.0,0.0
697,-0.08510108,0.95659935,0.0065943166,-0.27862513,-6.3562245,-2.274526,-11.525308,0.0,0.0,0.0
698,-0.09281808,0.9542639,0.011258031,-0.28396907,-5.8823767,-2.4207988,-10.656934,0.0,0.0,0.0
699,-0.09969128,0.95029503,0.014248471,-0.29461488,-6.3630996,-1.7816995,-11.257316,0.0,0.0,0.0
700,-0.11178663,0.9440359,0.023032118,-0.30946645,-6.156711,-2.7316086,-11.492001,0.0,0.0,0.0
701,-0.12872304,0.93711835,0.03282375,-0.32274163,-5.676732,-2.895052,-10.630081,0.0,0.0,0.0
702,-0.19685823,0.29398128,0.06048044,0.93336165,-5.480691,-3.8649144,-10.774773,0.0,0.0,0.0
703,-0.19640407,0.2942219,0.05507293,0.9337162,-4.995067,-4.7129455,-10.986936,0.0,0.0,0.0
704,-0.19581318,0.2895573,0.053705018,0.9353767,-5.4185443,-4.7511935,-11.892035,0.0,0.0,0.0
705,-0.19347116,0.29572967,0.039911356,0.9346229,-4.6401653,-5.2042704,-12.326599,0.0,0.0,0.0
706,-0.18537185,0.29381225,0.03326118,0.9371261,-4.405027,-5.0853057,-11.361945,0.0,0.0,0.0
707,-0.1713486,0.29191384,0.026957562,0.94058454,-4.0953937,-4.9216256,-10.4252825,0.0,0.0,0.0
708,-0.16131026,0.2802882,0.024632694,0.94594437,-4.814097,-4.582593,-9.818223,0.0,0.0,0.0
709,-0.14700101,0.2762837,0.011094299,0.94970256,-5.24042,-4.594521,-10.722715,0.0,0.0,0.0
710,-0.1348012,0.27193895,0.00060964696,0.952826,-4.6786475,-4.537156,-9.897415,0.0,0.0,0.0
711,-0.13187169,0.25906378,-0.0057377955,0.95679826,-4.202296,-3.85582,-10.4531765,0.0,0.0,0.0
712,-0.12962994,0.24344741,-0.017354587,0.9610558,-4.598184,-3.7713912,-11.367585,0.0,0.0,0.0
713,-0.12789798,0.23992953,-0.027653476,0.961931,-3.6955044,-3.3572395,-11.250763,0.0,0.0,0.0
714,-0.12819256,0.23767847,-0.037846286,0.96210355,-3.2740397,-2.9875135,-12.0788145,0.0,0.0,0.0
715,-0.12745811,0.23188002,-0.04877141,0.9631238,-3.1196513,-2.7030075,-13.024976,0.0,0.0,0.0
716,-0.12763742,0.22617723,-0.061111085,0.96375203,-3.2404547,-2.9203186,-12.056377,0.0,0.0,0.0
717,0.9734242,0.014517425,-0.20033453,0.11000279,-3.2704332,-2.8349717,-13.052278,0.0,0.0,0.0
718,0.97485375,0.006001128,-0.19434652,0.10887388,-3.0351665,-2.8993082,-12.082479,0.0,0.0,0.0
719,0.97670555,-0.0049440213,-0.18398754,0.11031946,-2.986722,-3.050863,-11.095218,0.0,0.0,0.0
