#Frame_Number,qw,qx,qy,qz,tx,ty,tz,fx,k1,k2,k3,p1,p2,cx,cy,fy
566.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
567.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
568.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
569.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
570.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
571.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
572.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
573.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
574.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
575.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
576.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
577.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
578.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
579.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
580.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
581.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
582.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
583.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
584.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
585.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
586.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
587.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
588.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
589.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
590.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
591.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
592.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
593.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
594.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
595.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
596.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
597.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
598.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
599.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
600.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
601.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
602.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
603.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
604.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
605.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
606.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
607.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
608.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
609.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
610.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
611.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
612.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
613.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
614.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
615.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
616.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
617.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
618.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
619.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
620.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
621.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
622.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
623.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
624.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
625.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
626.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
627.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
628.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
629.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
630.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
631.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
632.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
633.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
634.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
635.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
636.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
637.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
638.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
639.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
640.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
641.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
642.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
643.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
644.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
645.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
646.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
647.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
648.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
649.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
650.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
651.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
652.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
653.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
654.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
655.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
656.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
657.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
658.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
659.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
660.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
661.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
662.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
663.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
664.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
665.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
666.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
667.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
668.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
669.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
670.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
671.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
672.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
673.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
674.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
675.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
676.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
677.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
678.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
679.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
680.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
681.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
682.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
683.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
684.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
685.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
686.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
687.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
688.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
689.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
690.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
691.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
692.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
693.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
694.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
695.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
