#Frame_Number,bgx,bgy,bgz,bax,bay,baz,tic
825,0.0,0.0,0.0,0.0,0.0,0.0,0.0028585760000000003
826,0.0,0.0,0.0,0.0,0.0,0.0,0.0038728860000000003
827,0.0,0.0,0.0,0.0,0.0,0.0,0.0005949330000000001
828,0.0,0.0,0.0,0.0,0.0,0.0,0.002832804
829,0.0,0.0,0.0,0.0,0.0,0.0,0.003902753
830,0.0,0.0,0.0,0.0,0.0,0.0,0.000628905
831,0.0,0.0,0.0,0.0,0.0,0.0,0.002648838
832,0.0,0.0,0.0,0.0,0.0,0.0,0.004085724000000001
833,0.0,0.0,0.0,0.0,0.0,0.0,0.0008107090000000001
834,0.0,0.0,0.0,0.0,0.0,0.0,0.002468371
835,0.0,0.0,0.0,0.0,0.0,0.0,0.004266658
836,0.0,0.0,0.0,0.0,0.0,0.0,0.000990105
837,0.0,0.0,0.0,0.0,0.0,0.0,0.002287009
838,0.0,0.0,0.0,0.0,0.0,0.0,0.004449729
839,0.0,0.0,0.0,0.0,0.0,0.0,0.001027576
840,0.0,0.0,0.0,0.0,0.0,0.0,0.002256681
841,0.0,0.0,0.0,0.0,0.0,0.0,0.004493443000000001
842,0.0,0.0,0.0,0.0,0.0,0.0,0.0012059430000000001
843,0.0,0.0,0.0,0.0,0.0,0.0,0.002075038
844,0.0,0.0,0.0,0.0,0.0,0.0,0.004661491
845,0.0,0.0,0.0,0.0,0.0,0.0,0.0013830530000000002
846,0.0,0.0,0.0,0.0,0.0,0.0,0.001893233
847,0.0,0.0,0.0,0.0,0.0,0.0,0.0048440720000000005
848,0.0,0.0,0.0,0.0,0.0,0.0,0.0015653050000000001
849,0.0,0.0,0.0,0.0,0.0,0.0,0.0018570190000000001
850,0.0,0.0,0.0,0.0,0.0,0.0,0.004875229
851,0.0,0.0,0.0,0.0,0.0,0.0,0.00160041
852,0.0,0.0,0.0,0.0,0.0,0.0,0.001674242
853,0.0,0.0,0.0,0.0,0.0,0.0,0.004950090000000001
854,0.0,0.0,0.0,0.0,0.0,0.0,0.0017860100000000002
855,0.0,0.0,0.0,0.0,0.0,0.0,0.0015000900000000001
856,0.0,0.0,0.0,0.0,0.0,0.0,0.004764995
857,0.0,0.0,0.0,0.0,0.0,0.0,0.0019600760000000003
858,0.0,0.0,0.0,0.0,0.0,0.0,0.0013165470000000002
859,0.0,0.0,0.0,0.0,0.0,0.0,0.004593518
860,0.0,0.0,0.0,0.0,0.0,0.0,0.001991124
861,0.0,0.0,0.0,0.0,0.0,0.0,0.001286381
862,0.0,0.0,0.0,0.0,0.0,0.0,0.004558638
863,0.0,0.0,0.0,0.0,0.0,0.0,0.002176548
864,0.0,0.0,0.0,0.0,0.0,0.0,0.0011046810000000002
865,0.0,0.0,0.0,0.0,0.0,0.0,0.0043779760000000004
866,0.0,0.0,0.0,0.0,0.0,0.0,0.002355681
867,0.0,0.0,0.0,0.0,0.0,0.0,0.0009114370000000001
868,0.0,0.0,0.0,0.0,0.0,0.0,0.004196485000000001
869,0.0,0.0,0.0,0.0,0.0,0.0,0.002538434
870,0.0,0.0,0.0,0.0,0.0,0.0,0.0008928670000000001
871,0.0,0.0,0.0,0.0,0.0,0.0,0.004159004
872,0.0,0.0,0.0,0.0,0.0,0.0,0.002569563
873,0.0,0.0,0.0,0.0,0.0,0.0,0.0007077860000000001
874,0.0,0.0,0.0,0.0,0.0,0.0,0.003982090000000001
875,0.0,0.0,0.0,0.0,0.0,0.0,0.002755038
876,0.0,0.0,0.0,0.0,0.0,0.0,0.000526166
877,0.0,0.0,0.0,0.0,0.0,0.0,0.003806161
878,0.0,0.0,0.0,0.0,0.0,0.0,0.002932572
879,0.0,0.0,0.0,0.0,0.0,0.0,0.000326724
880,0.0,0.0,0.0,0.0,0.0,0.0,0.003770747
881,0.0,0.0,0.0,0.0,0.0,0.0,0.0029605060000000003
882,0.0,0.0,0.0,0.0,0.0,0.0,0.00031458100000000003
883,0.0,0.0,0.0,0.0,0.0,0.0,0.0035894140000000004
884,0.0,0.0,0.0,0.0,0.0,0.0,0.003153148
885,0.0,0.0,0.0,0.0,0.0,0.0,0.000130467
886,0.0,0.0,0.0,0.0,0.0,0.0,0.003404718
887,0.0,0.0,0.0,0.0,0.0,0.0,0.0033260390000000003
888,0.0,0.0,0.0,0.0,0.0,0.0,4.8948000000000006e-05
889,0.0,0.0,0.0,0.0,0.0,0.0,0.0032267610000000003
890,0.0,0.0,0.0,0.0,0.0,0.0,0.0035111530000000004
891,0.0,0.0,0.0,0.0,0.0,0.0,8.0005e-05
892,0.0,0.0,0.0,0.0,0.0,0.0,0.003195776
893,0.0,0.0,0.0,0.0,0.0,0.0,0.0035406290000000004
894,0.0,0.0,0.0,0.0,0.0,0.0,0.000264544
895,0.0,0.0,0.0,0.0,0.0,0.0,0.003015457
896,0.0,0.0,0.0,0.0,0.0,0.0,0.0037212720000000003
897,0.0,0.0,0.0,0.0,0.0,0.0,0.00044430500000000004
898,0.0,0.0,0.0,0.0,0.0,0.0,0.002828604
899,0.0,0.0,0.0,0.0,0.0,0.0,0.0039039960000000003
900,0.0,0.0,0.0,0.0,0.0,0.0,0.0006264580000000001
901,0.0,0.0,0.0,0.0,0.0,0.0,0.0027973620000000003
902,0.0,0.0,0.0,0.0,0.0,0.0,0.003938129
903,0.0,0.0,0.0,0.0,0.0,0.0,0.00065739
904,0.0,0.0,0.0,0.0,0.0,0.0,0.002617152
905,0.0,0.0,0.0,0.0,0.0,0.0,0.0041188430000000005
906,0.0,0.0,0.0,0.0,0.0,0.0,0.0008430190000000001
907,0.0,0.0,0.0,0.0,0.0,0.0,0.002429866
908,0.0,0.0,0.0,0.0,0.0,0.0,0.004299534000000001
909,0.0,0.0,0.0,0.0,0.0,0.0,0.001035148
910,0.0,0.0,0.0,0.0,0.0,0.0,0.002256957
911,0.0,0.0,0.0,0.0,0.0,0.0,0.004480548
912,0.0,0.0,0.0,0.0,0.0,0.0,0.001053672
913,0.0,0.0,0.0,0.0,0.0,0.0,0.002224943
914,0.0,0.0,0.0,0.0,0.0,0.0,0.004512614
915,0.0,0.0,0.0,0.0,0.0,0.0,0.001238348
916,0.0,0.0,0.0,0.0,0.0,0.0,0.0020412670000000003
917,0.0,0.0,0.0,0.0,0.0,0.0,0.004695215
918,0.0,0.0,0.0,0.0,0.0,0.0,0.001416081
919,0.0,0.0,0.0,0.0,0.0,0.0,0.001859343
920,0.0,0.0,0.0,0.0,0.0,0.0,0.004875905000000001
921,0.0,0.0,0.0,0.0,0.0,0.0,0.0016068620000000001
922,0.0,0.0,0.0,0.0,0.0,0.0,0.001825519
923,0.0,0.0,0.0,0.0,0.0,0.0,0.004907753
924,0.0,0.0,0.0,0.0,0.0,0.0,0.0016353000000000001
925,0.0,0.0,0.0,0.0,0.0,0.0,0.001645638
926,0.0,0.0,0.0,0.0,0.0,0.0,0.004924066
927,0.0,0.0,0.0,0.0,0.0,0.0,0.001816967
928,0.0,0.0,0.0,0.0,0.0,0.0,0.001459547
929,0.0,0.0,0.0,0.0,0.0,0.0,0.004732923
930,0.0,0.0,0.0,0.0,0.0,0.0,0.0019941290000000003
931,0.0,0.0,0.0,0.0,0.0,0.0,0.0012826720000000001
932,0.0,0.0,0.0,0.0,0.0,0.0,0.0045552610000000006
933,0.0,0.0,0.0,0.0,0.0,0.0,0.0020265770000000003
934,0.0,0.0,0.0,0.0,0.0,0.0,0.0012500810000000001
935,0.0,0.0,0.0,0.0,0.0,0.0,0.004518162
936,0.0,0.0,0.0,0.0,0.0,0.0,0.002209987
937,0.0,0.0,0.0,0.0,0.0,0.0,0.001067719
938,0.0,0.0,0.0,0.0,0.0,0.0,0.00433899
939,0.0,0.0,0.0,0.0,0.0,0.0,0.002389867
940,0.0,0.0,0.0,0.0,0.0,0.0,0.0008869710000000001
941,0.0,0.0,0.0,0.0,0.0,0.0,0.004161814000000001
942,0.0,0.0,0.0,0.0,0.0,0.0,0.002575382
943,0.0,0.0,0.0,0.0,0.0,0.0,0.000831523
944,0.0,0.0,0.0,0.0,0.0,0.0,0.004124947
945,0.0,0.0,0.0,0.0,0.0,0.0,0.0026067060000000003
946,0.0,0.0,0.0,0.0,0.0,0.0,0.0006711040000000001
947,0.0,0.0,0.0,0.0,0.0,0.0,0.003945795
948,0.0,0.0,0.0,0.0,0.0,0.0,0.002790377
949,0.0,0.0,0.0,0.0,0.0,0.0,0.000485933
950,0.0,0.0,0.0,0.0,0.0,0.0,0.0037687090000000003
951,0.0,0.0,0.0,0.0,0.0,0.0,0.002968591
952,0.0,0.0,0.0,0.0,0.0,0.0,0.000309771
953,0.0,0.0,0.0,0.0,0.0,0.0,0.003575271
954,0.0,0.0,0.0,0.0,0.0,0.0,0.002999738
955,0.0,0.0,0.0,0.0,0.0,0.0,0.000277386
956,0.0,0.0,0.0,0.0,0.0,0.0,0.003554118
957,0.0,0.0,0.0,0.0,0.0,0.0,0.003181648
958,0.0,0.0,0.0,0.0,0.0,0.0,9.4571e-05
959,0.0,0.0,0.0,0.0,0.0,0.0,0.003370267
960,0.0,0.0,0.0,0.0,0.0,0.0,0.0033636860000000003
961,0.0,0.0,0.0,0.0,0.0,0.0,8.7914e-05
962,0.0,0.0,0.0,0.0,0.0,0.0,0.003190266
963,0.0,0.0,0.0,0.0,0.0,0.0,0.003549258
964,0.0,0.0,0.0,0.0,0.0,0.0,0.000123643
965,0.0,0.0,0.0,0.0,0.0,0.0,0.003159214
966,0.0,0.0,0.0,0.0,0.0,0.0,0.0036002480000000003
967,0.0,0.0,0.0,0.0,0.0,0.0,0.000302381
968,0.0,0.0,0.0,0.0,0.0,0.0,0.0029714660000000003
969,0.0,0.0,0.0,0.0,0.0,0.0,0.003763886
970,0.0,0.0,0.0,0.0,0.0,0.0,0.0004886000000000001
971,0.0,0.0,0.0,0.0,0.0,0.0,0.0027846280000000004
972,0.0,0.0,0.0,0.0,0.0,0.0,0.003943163
973,0.0,0.0,0.0,0.0,0.0,0.0,0.000665653
974,0.0,0.0,0.0,0.0,0.0,0.0,0.002759533
975,0.0,0.0,0.0,0.0,0.0,0.0,0.003974334
976,0.0,0.0,0.0,0.0,0.0,0.0,0.0006958050000000001
977,0.0,0.0,0.0,0.0,0.0,0.0,0.002577933
978,0.0,0.0,0.0,0.0,0.0,0.0,0.004156286
979,0.0,0.0,0.0,0.0,0.0,0.0,0.0008798240000000001
980,0.0,0.0,0.0,0.0,0.0,0.0,0.002392795
981,0.0,0.0,0.0,0.0,0.0,0.0,0.004339886
982,0.0,0.0,0.0,0.0,0.0,0.0,0.001063376
983,0.0,0.0,0.0,0.0,0.0,0.0,0.002214885
984,0.0,0.0,0.0,0.0,0.0,0.0,0.0045336050000000004
985,0.0,0.0,0.0,0.0,0.0,0.0,0.001098643
986,0.0,0.0,0.0,0.0,0.0,0.0,0.002180285
987,0.0,0.0,0.0,0.0,0.0,0.0,0.004558001
988,0.0,0.0,0.0,0.0,0.0,0.0,0.0012787900000000001
989,0.0,0.0,0.0,0.0,0.0,0.0,0.002000923
990,0.0,0.0,0.0,0.0,0.0,0.0,0.004742029
991,0.0,0.0,0.0,0.0,0.0,0.0,0.001462039
992,0.0,0.0,0.0,0.0,0.0,0.0,0.001819419
993,0.0,0.0,0.0,0.0,0.0,0.0,0.004917914000000001
994,0.0,0.0,0.0,0.0,0.0,0.0,0.001641014
995,0.0,0.0,0.0,0.0,0.0,0.0,0.0017836420000000002
996,0.0,0.0,0.0,0.0,0.0,0.0,0.004954986000000001
997,0.0,0.0,0.0,0.0,0.0,0.0,0.0016726
998,0.0,0.0,0.0,0.0,0.0,0.0,0.001605309
999,0.0,0.0,0.0,0.0,0.0,0.0,0.004872067
1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0018559720000000002
1001,0.0,0.0,0.0,0.0,0.0,0.0,0.001420566
1002,0.0,0.0,0.0,0.0,0.0,0.0,0.004693095
1003,0.0,0.0,0.0,0.0,0.0,0.0,0.002038667
1004,0.0,0.0,0.0,0.0,0.0,0.0,0.001239162
1005,0.0,0.0,0.0,0.0,0.0,0.0,0.004511824
1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0020714
1007,0.0,0.0,0.0,0.0,0.0,0.0,0.001205928
1008,0.0,0.0,0.0,0.0,0.0,0.0,0.004480319
1009,0.0,0.0,0.0,0.0,0.0,0.0,0.002256053
1010,0.0,0.0,0.0,0.0,0.0,0.0,0.001023781
1011,0.0,0.0,0.0,0.0,0.0,0.0,0.004300557
1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0024367
1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0008407190000000001
1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0041097040000000005
1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0026170950000000003
1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0008098230000000001
1017,0.0,0.0,0.0,0.0,0.0,0.0,0.004082105
1018,0.0,0.0,0.0,0.0,0.0,0.0,0.002653705
1019,0.0,0.0,0.0,0.0,0.0,0.0,0.000629552
1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0038939520000000004
1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0028346810000000004
1022,0.0,0.0,0.0,0.0,0.0,0.0,0.00044491400000000003
1023,0.0,0.0,0.0,0.0,0.0,0.0,0.003718433
1024,0.0,0.0,0.0,0.0,0.0,0.0,0.003018596
1025,0.0,0.0,0.0,0.0,0.0,0.0,0.000261014
1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0035401190000000004
1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0030469050000000004
1028,0.0,0.0,0.0,0.0,0.0,0.0,0.00023043800000000002
1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0035047230000000004
1030,0.0,0.0,0.0,0.0,0.0,0.0,0.003238491
1031,0.0,0.0,0.0,0.0,0.0,0.0,4.6486e-05
1032,0.0,0.0,0.0,0.0,0.0,0.0,0.003322457
1033,0.0,0.0,0.0,0.0,0.0,0.0,0.003419624
1034,0.0,0.0,0.0,0.0,0.0,0.0,0.000139624
1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0031320610000000002
1036,0.0,0.0,0.0,0.0,0.0,0.0,0.003594134
1037,0.0,0.0,0.0,0.0,0.0,0.0,0.00016661
1038,0.0,0.0,0.0,0.0,0.0,0.0,0.003110275
1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0036275200000000004
1040,0.0,0.0,0.0,0.0,0.0,0.0,0.00035273300000000004
1041,0.0,0.0,0.0,0.0,0.0,0.0,0.002925595
1042,0.0,0.0,0.0,0.0,0.0,0.0,0.003804458
1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0005335860000000001
1044,0.0,0.0,0.0,0.0,0.0,0.0,0.002744166
1045,0.0,0.0,0.0,0.0,0.0,0.0,0.003993043
1046,0.0,0.0,0.0,0.0,0.0,0.0,0.000718648
1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0025581140000000002
1048,0.0,0.0,0.0,0.0,0.0,0.0,0.004023991
1049,0.0,0.0,0.0,0.0,0.0,0.0,0.000745972
1050,0.0,0.0,0.0,0.0,0.0,0.0,0.002530395
1051,0.0,0.0,0.0,0.0,0.0,0.0,0.004208376000000001
1052,0.0,0.0,0.0,0.0,0.0,0.0,0.000934928
1053,0.0,0.0,0.0,0.0,0.0,0.0,0.002340552
1054,0.0,0.0,0.0,0.0,0.0,0.0,0.004389682000000001
1055,0.0,0.0,0.0,0.0,0.0,0.0,0.00111329
1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0021642140000000002
1057,0.0,0.0,0.0,0.0,0.0,0.0,0.004574938000000001
1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0011492050000000001
1059,0.0,0.0,0.0,0.0,0.0,0.0,0.002132666
1060,0.0,0.0,0.0,0.0,0.0,0.0,0.004602762000000001
1061,0.0,0.0,0.0,0.0,0.0,0.0,0.001327124
1062,0.0,0.0,0.0,0.0,0.0,0.0,0.001947053
1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0047940100000000005
1064,0.0,0.0,0.0,0.0,0.0,0.0,0.001509401
1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0017664990000000002
1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0049726860000000005
1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0016914060000000001
1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0017278800000000002
1069,0.0,0.0,0.0,0.0,0.0,0.0,0.005003148000000001
1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0017246050000000001
1071,0.0,0.0,0.0,0.0,0.0,0.0,0.001552137
1072,0.0,0.0,0.0,0.0,0.0,0.0,0.004824252
1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0019094860000000002
1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0013664990000000002
1075,0.0,0.0,0.0,0.0,0.0,0.0,0.004638771
1076,0.0,0.0,0.0,0.0,0.0,0.0,0.002090915
1077,0.0,0.0,0.0,0.0,0.0,0.0,0.001184771
1078,0.0,0.0,0.0,0.0,0.0,0.0,0.004462842
1079,0.0,0.0,0.0,0.0,0.0,0.0,0.002123434
1080,0.0,0.0,0.0,0.0,0.0,0.0,0.001147714
1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0044280330000000005
1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0023084860000000002
1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0009484280000000001
1084,0.0,0.0,0.0,0.0,0.0,0.0,0.00424229
1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0024933470000000004
1086,0.0,0.0,0.0,0.0,0.0,0.0,0.000782143
1087,0.0,0.0,0.0,0.0,0.0,0.0,0.004062304
1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0026760290000000003
1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0007561050000000001
1090,0.0,0.0,0.0,0.0,0.0,0.0,0.004027005
1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0027082290000000004
1092,0.0,0.0,0.0,0.0,0.0,0.0,0.000567586
1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0038511620000000004
1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0028871
1095,0.0,0.0,0.0,0.0,0.0,0.0,0.000390262
1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0036674370000000004
1097,0.0,0.0,0.0,0.0,0.0,0.0,0.003072444
1098,0.0,0.0,0.0,0.0,0.0,0.0,0.000204928
1099,0.0,0.0,0.0,0.0,0.0,0.0,0.003483823
1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0031022050000000002
1101,0.0,0.0,0.0,0.0,0.0,0.0,0.00017456600000000002
1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0034449570000000002
1103,0.0,0.0,0.0,0.0,0.0,0.0,0.003292024
1104,0.0,0.0,0.0,0.0,0.0,0.0,1.46e-05
1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0032619140000000003
1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0034691860000000004
1107,0.0,0.0,0.0,0.0,0.0,0.0,0.000195748
1108,0.0,0.0,0.0,0.0,0.0,0.0,0.003083666
1109,0.0,0.0,0.0,0.0,0.0,0.0,0.00365071
1110,0.0,0.0,0.0,0.0,0.0,0.0,0.000224915
1111,0.0,0.0,0.0,0.0,0.0,0.0,0.003042743
1112,0.0,0.0,0.0,0.0,0.0,0.0,0.003684881
1113,0.0,0.0,0.0,0.0,0.0,0.0,0.00041077700000000003
1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0028666950000000003
1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0038668290000000004
1116,0.0,0.0,0.0,0.0,0.0,0.0,0.000588986
1117,0.0,0.0,0.0,0.0,0.0,0.0,0.002685395
1118,0.0,0.0,0.0,0.0,0.0,0.0,0.004051796
1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0007727960000000001
1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0025012470000000003
1121,0.0,0.0,0.0,0.0,0.0,0.0,0.004083634
1122,0.0,0.0,0.0,0.0,0.0,0.0,0.000815205
1123,0.0,0.0,0.0,0.0,0.0,0.0,0.002470429
1124,0.0,0.0,0.0,0.0,0.0,0.0,0.004263914000000001
1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009900520000000002
1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0022840760000000003
1127,0.0,0.0,0.0,0.0,0.0,0.0,0.004448429
1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0011801000000000001
1129,0.0,0.0,0.0,0.0,0.0,0.0,0.002101681
1130,0.0,0.0,0.0,0.0,0.0,0.0,0.004628056
1131,0.0,0.0,0.0,0.0,0.0,0.0,0.001175665
1132,0.0,0.0,0.0,0.0,0.0,0.0,0.002099647
1133,0.0,0.0,0.0,0.0,0.0,0.0,0.004632024
1134,0.0,0.0,0.0,0.0,0.0,0.0,0.00135555
1135,0.0,0.0,0.0,0.0,0.0,0.0,0.001918903
1136,0.0,0.0,0.0,0.0,0.0,0.0,0.004820921000000001
1137,0.0,0.0,0.0,0.0,0.0,0.0,0.001539867
1138,0.0,0.0,0.0,0.0,0.0,0.0,0.001734157
1139,0.0,0.0,0.0,0.0,0.0,0.0,0.004997271
1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0015720180000000001
1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0017042110000000002
1142,0.0,0.0,0.0,0.0,0.0,0.0,0.004972838
1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0017588810000000001
1144,0.0,0.0,0.0,0.0,0.0,0.0,0.0015155860000000002
1145,0.0,0.0,0.0,0.0,0.0,0.0,0.004788263
1146,0.0,0.0,0.0,0.0,0.0,0.0,0.001938344
1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0013374180000000002
1148,0.0,0.0,0.0,0.0,0.0,0.0,0.004598563
1149,0.0,0.0,0.0,0.0,0.0,0.0,0.00212525
1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0011517200000000002
1151,0.0,0.0,0.0,0.0,0.0,0.0,0.004572566
1152,0.0,0.0,0.0,0.0,0.0,0.0,0.002153669
1153,0.0,0.0,0.0,0.0,0.0,0.0,0.0011187080000000002
1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0043959690000000004
1155,0.0,0.0,0.0,0.0,0.0,0.0,0.002341961
1156,0.0,0.0,0.0,0.0,0.0,0.0,0.000934771
1157,0.0,0.0,0.0,0.0,0.0,0.0,0.004208034
1158,0.0,0.0,0.0,0.0,0.0,0.0,0.0025187670000000003
1159,0.0,0.0,0.0,0.0,0.0,0.0,0.000753339
1160,0.0,0.0,0.0,0.0,0.0,0.0,0.004025192
1161,0.0,0.0,0.0,0.0,0.0,0.0,0.002556416
1162,0.0,0.0,0.0,0.0,0.0,0.0,0.000718518
1163,0.0,0.0,0.0,0.0,0.0,0.0,0.003992094
1164,0.0,0.0,0.0,0.0,0.0,0.0,0.002740124
1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0005350670000000001
1166,0.0,0.0,0.0,0.0,0.0,0.0,0.0038139830000000004
1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0029228360000000003
1168,0.0,0.0,0.0,0.0,0.0,0.0,0.000351806
1169,0.0,0.0,0.0,0.0,0.0,0.0,0.0036254010000000003
1170,0.0,0.0,0.0,0.0,0.0,0.0,0.003102913
1171,0.0,0.0,0.0,0.0,0.0,0.0,0.000172938
1172,0.0,0.0,0.0,0.0,0.0,0.0,0.003597701
1173,0.0,0.0,0.0,0.0,0.0,0.0,0.0031381100000000004
1174,0.0,0.0,0.0,0.0,0.0,0.0,0.000132249
1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0033985
1176,0.0,0.0,0.0,0.0,0.0,0.0,0.003318353
1177,0.0,0.0,0.0,0.0,0.0,0.0,4.5985e-05
1178,0.0,0.0,0.0,0.0,0.0,0.0,0.003232084
1179,0.0,0.0,0.0,0.0,0.0,0.0,0.0035065160000000003
1180,0.0,0.0,0.0,0.0,0.0,0.0,0.00023413900000000002
1181,0.0,0.0,0.0,0.0,0.0,0.0,0.003048709
1182,0.0,0.0,0.0,0.0,0.0,0.0,0.0035483900000000002
1183,0.0,0.0,0.0,0.0,0.0,0.0,0.00025907400000000003
1184,0.0,0.0,0.0,0.0,0.0,0.0,0.003016468
1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0037221890000000003
1186,0.0,0.0,0.0,0.0,0.0,0.0,0.00044749000000000004
1187,0.0,0.0,0.0,0.0,0.0,0.0,0.002832727
1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0039015710000000004
1189,0.0,0.0,0.0,0.0,0.0,0.0,0.000625343
1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0026501000000000003
1191,0.0,0.0,0.0,0.0,0.0,0.0,0.004087764000000001
1192,0.0,0.0,0.0,0.0,0.0,0.0,0.0008136150000000001
1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0026158780000000003
1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0041168540000000005
1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0008417300000000001
1196,0.0,0.0,0.0,0.0,0.0,0.0,0.00242743
1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0043068920000000005
1198,0.0,0.0,0.0,0.0,0.0,0.0,0.001024538
1199,0.0,0.0,0.0,0.0,0.0,0.0,0.002243507
1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0044854890000000005
1201,0.0,0.0,0.0,0.0,0.0,0.0,0.001208166
1202,0.0,0.0,0.0,0.0,0.0,0.0,0.002064054
1203,0.0,0.0,0.0,0.0,0.0,0.0,0.004520166
1204,0.0,0.0,0.0,0.0,0.0,0.0,0.001251039
1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0020343740000000003
1206,0.0,0.0,0.0,0.0,0.0,0.0,0.004700514
1207,0.0,0.0,0.0,0.0,0.0,0.0,0.00142402
1208,0.0,0.0,0.0,0.0,0.0,0.0,0.001848339
1209,0.0,0.0,0.0,0.0,0.0,0.0,0.004886959000000001
1210,0.0,0.0,0.0,0.0,0.0,0.0,0.0016133730000000002
1211,0.0,0.0,0.0,0.0,0.0,0.0,0.001666277
1212,0.0,0.0,0.0,0.0,0.0,0.0,0.004940972
1213,0.0,0.0,0.0,0.0,0.0,0.0,0.001793064
1214,0.0,0.0,0.0,0.0,0.0,0.0,0.001633836
1215,0.0,0.0,0.0,0.0,0.0,0.0,0.004904362000000001
1216,0.0,0.0,0.0,0.0,0.0,0.0,0.001823872
1217,0.0,0.0,0.0,0.0,0.0,0.0,0.001443655
1218,0.0,0.0,0.0,0.0,0.0,0.0,0.004725936
1219,0.0,0.0,0.0,0.0,0.0,0.0,0.002007528
1220,0.0,0.0,0.0,0.0,0.0,0.0,0.0012643630000000001
1221,0.0,0.0,0.0,0.0,0.0,0.0,0.004535104
1222,0.0,0.0,0.0,0.0,0.0,0.0,0.0021925
1223,0.0,0.0,0.0,0.0,0.0,0.0,0.0010836580000000001
1224,0.0,0.0,0.0,0.0,0.0,0.0,0.004497691000000001
1225,0.0,0.0,0.0,0.0,0.0,0.0,0.002226988
1226,0.0,0.0,0.0,0.0,0.0,0.0,0.001033471
1227,0.0,0.0,0.0,0.0,0.0,0.0,0.004317639
1228,0.0,0.0,0.0,0.0,0.0,0.0,0.002413138
1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0008546140000000001
1230,0.0,0.0,0.0,0.0,0.0,0.0,0.004132523
1231,0.0,0.0,0.0,0.0,0.0,0.0,0.002591733
1232,0.0,0.0,0.0,0.0,0.0,0.0,0.000678875
1233,0.0,0.0,0.0,0.0,0.0,0.0,0.003953156
